Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Job_Level,Years_At_Company,Years_In_Industry,Monthly_Salary,Job_Satisfaction,Work_Life_Balance,Performance_Score,Training_Hours,Distance_From_Home_KM,Overtime,Attrition,Tenure_Band,Salary_Quartile,Performance_Category,Attrition_Flag
EMP10529,36,Male,Finance,Finance Manager,High School,Married,2,1.7,2.4,62900.0,3.0,4.2,3.6,4,8.4,No,Yes,1-3 Years,Q2,Good,1
EMP10530,43,Male,IT,IT Manager,Bachelor's,Married,3,5.1,9.6,81900.0,3.1,3.1,3.5,6,8.5,No,No,5-10 Years,Q3,Good,0
EMP10531,47,Female,Research & Development,R&D Manager,Master's,Single,1,2.5,4.6,48000.0,1.8,3.1,4.2,4,19.7,No,No,1-3 Years,Q1,Excellent,0
EMP10532,48,Male,Research & Development,Laboratory Technician,Bachelor's,Married,2,2.1,6.9,59800.0,2.7,2.7,3.2,4,11.9,No,No,1-3 Years,Q2,Good,0
EMP10533,33,Female,Sales,Sales Representative,PhD,Single,3,4.6,5.8,72800.0,3.9,3.7,3.7,2,3.9,No,No,3-5 Years,Q3,Good,0
EMP10534,53,Male,Research & Development,R&D Manager,Master's,Single,4,3.7,9.3,100400.0,4.0,2.6,2.9,2,8.6,No,No,3-5 Years,Q4,Average,0
EMP10535,28,Male,IT,Systems Analyst,PhD,Divorced,4,4.6,9.5,101600.0,1.3,1.8,2.2,3,13.6,No,No,3-5 Years,Q4,Average,0
EMP10536,49,Female,Research & Development,R&D Manager,Master's,Single,1,1.2,0.6,38200.0,2.3,4.0,3.9,4,9.7,Yes,Yes,1-3 Years,Q1,Good,1
EMP10537,39,Male,IT,IT Support,PhD,Divorced,2,7.4,14.6,67300.0,3.1,4.1,3.8,4,21.7,No,Yes,5-10 Years,Q2,Good,1
EMP10538,35,Male,Finance,Accountant,Master's,Married,3,3.9,6.2,75800.0,5.0,4.4,4.2,2,2.1,Yes,No,3-5 Years,Q3,Excellent,0
EMP10539,30,Female,Marketing,Marketing Analyst,Bachelor's,Single,4,8.0,8.9,99900.0,2.4,2.4,2.8,3,3.7,No,No,5-10 Years,Q4,Average,0
EMP10540,41,Male,Finance,Finance Manager,Bachelor's,Married,1,5.4,11.1,48800.0,2.5,3.3,3.4,2,7.4,Yes,No,5-10 Years,Q1,Good,0
EMP10541,49,Male,Marketing,Marketing Specialist,Bachelor's,Married,2,1.6,2.9,48300.0,1.8,2.1,3.8,1,6.0,Yes,No,1-3 Years,Q1,Good,0
EMP10542,41,Female,Research & Development,Laboratory Technician,Bachelor's,Single,4,7.9,8.3,93600.0,2.4,4.4,3.0,2,12.4,No,No,5-10 Years,Q4,Average,0
EMP10543,44,Male,Human Resources,Recruiter,Master's,Single,3,1.8,3.8,78800.0,2.3,3.0,3.5,5,2.9,Yes,No,1-3 Years,Q3,Good,0
EMP10544,21,Female,IT,Systems Analyst,Bachelor's,Single,5,19.3,24.9,147500.0,4.4,2.6,3.5,5,1.5,No,No,10+ Years,Q4,Good,0
EMP10545,45,Female,Research & Development,Laboratory Technician,Master's,Married,2,7.3,13.8,72900.0,2.9,2.8,1.9,1,2.3,No,No,5-10 Years,Q3,Low,0
EMP10546,34,Female,Human Resources,HR Specialist,Bachelor's,Married,2,1.8,1.7,56200.0,2.9,3.6,2.9,1,2.9,Yes,No,1-3 Years,Q2,Average,0
EMP10547,22,Male,IT,IT Support,Bachelor's,Divorced,5,12.6,10.8,131400.0,4.2,3.0,3.3,4,1.2,Yes,No,10+ Years,Q4,Good,0
EMP10548,42,Female,Sales,Sales Representative,Bachelor's,Married,3,4.9,4.0,79300.0,3.4,2.9,2.8,4,6.9,No,No,3-5 Years,Q3,Average,0
EMP10549,46,Male,Sales,Sales Manager,PhD,Married,2,4.8,6.1,73500.0,3.5,2.2,4.2,3,1.4,No,No,3-5 Years,Q3,Excellent,0
EMP10550,35,Male,Finance,Accountant,Bachelor's,Married,4,6.3,8.7,92700.0,2.9,3.3,3.8,2,19.9,No,No,5-10 Years,Q4,Good,0
EMP10551,42,Male,Research & Development,Laboratory Technician,Master's,Married,2,5.5,9.4,70100.0,1.9,3.4,3.4,4,8.7,No,Yes,5-10 Years,Q3,Good,1
EMP10552,27,Female,Research & Development,R&D Manager,Master's,Married,1,1.5,1.9,31300.0,4.2,3.2,4.2,7,26.5,Yes,No,1-3 Years,Q1,Excellent,0
EMP10553,25,Male,Finance,Accountant,Master's,Single,4,6.2,10.9,89000.0,3.2,3.7,2.7,0,12.5,Yes,No,5-10 Years,Q4,Average,0
EMP10554,30,Female,Human Resources,Recruiter,Bachelor's,Single,1,5.3,8.1,56300.0,4.6,2.1,3.1,6,27.0,Yes,No,5-10 Years,Q2,Good,0
EMP10555,24,Female,Finance,Finance Manager,High School,Single,3,6.2,8.6,79700.0,4.2,2.1,3.6,3,20.8,No,No,5-10 Years,Q3,Good,0
EMP10556,48,Male,Marketing,Marketing Manager,Bachelor's,Single,2,0.8,5.6,57000.0,4.5,2.6,2.7,1,7.1,No,No,<1 Year,Q2,Average,0
EMP10557,34,Male,Human Resources,Recruiter,Master's,Single,2,4.3,3.0,75300.0,4.9,3.2,2.6,6,13.2,Yes,No,3-5 Years,Q3,Average,0
EMP10558,28,Female,Research & Development,R&D Manager,Bachelor's,Single,3,1.8,3.3,80400.0,3.1,2.0,2.8,3,7.8,No,Yes,1-3 Years,Q3,Average,1
EMP10559,25,Male,IT,IT Manager,PhD,Single,3,3.9,2.9,80000.0,4.1,3.9,4.7,4,3.0,Yes,No,3-5 Years,Q3,Excellent,0
EMP10560,33,Male,Finance,Accountant,High School,Single,2,2.8,5.9,58800.0,3.9,3.1,3.4,2,18.1,No,No,1-3 Years,Q2,Good,0
EMP10561,30,Female,Sales,Sales Executive,Master's,Married,1,2.2,3.6,46100.0,3.5,4.6,3.5,1,22.0,No,No,1-3 Years,Q1,Good,0
EMP10562,20,Female,Human Resources,HR Specialist,Bachelor's,Divorced,3,7.7,13.7,75600.0,5.0,1.3,4.4,3,3.6,Yes,No,5-10 Years,Q3,Excellent,0
EMP10563,30,Female,Finance,Finance Manager,High School,Single,2,4.0,5.2,63900.0,4.5,3.2,3.6,3,24.5,No,No,3-5 Years,Q2,Good,0
EMP10564,44,Female,Marketing,Marketing Manager,Master's,Divorced,3,3.1,3.0,80600.0,2.1,3.6,4.4,1,3.7,Yes,No,3-5 Years,Q3,Excellent,0
EMP10565,41,Male,Sales,Sales Representative,Bachelor's,Married,5,14.2,15.7,130700.0,3.2,3.1,3.3,4,16.6,No,No,10+ Years,Q4,Good,0
EMP10566,46,Male,Finance,Financial Analyst,Bachelor's,Married,4,11.1,11.6,104000.0,2.9,3.5,4.0,7,27.4,No,No,10+ Years,Q4,Good,0
EMP10567,44,Female,IT,IT Support,Master's,Married,2,5.3,8.0,70200.0,4.4,3.7,3.9,3,7.2,Yes,No,5-10 Years,Q3,Good,0
EMP10568,38,Male,Human Resources,Recruiter,Bachelor's,Married,2,3.0,2.5,62700.0,3.9,2.6,3.6,3,13.7,No,No,1-3 Years,Q2,Good,0
EMP10569,26,Female,IT,Software Engineer,Master's,Married,3,5.8,4.6,93300.0,3.9,1.6,3.1,3,8.0,Yes,No,5-10 Years,Q4,Good,0
EMP10570,40,Female,Sales,Sales Executive,Bachelor's,Married,1,2.9,4.5,39600.0,3.9,3.8,3.1,4,8.8,No,No,1-3 Years,Q1,Good,0
EMP10571,35,Female,IT,Systems Analyst,Master's,Single,3,5.7,9.6,86400.0,2.6,2.9,2.0,3,14.6,Yes,No,5-10 Years,Q3,Low,0
EMP10572,37,Male,Sales,Sales Manager,Bachelor's,Married,1,2.4,6.7,43900.0,4.7,3.1,2.8,2,18.0,No,No,1-3 Years,Q1,Average,0
EMP10573,53,Male,Finance,Finance Manager,High School,Single,2,3.1,8.0,64500.0,2.8,3.5,2.9,6,11.4,No,No,3-5 Years,Q2,Average,0
EMP10574,42,Male,Finance,Finance Manager,Master's,Married,2,3.1,6.9,62600.0,3.5,2.5,3.1,2,5.0,No,No,3-5 Years,Q2,Good,0
EMP10575,51,Male,Research & Development,Laboratory Technician,Master's,Single,2,3.7,8.3,58300.0,4.4,3.0,3.5,2,16.0,No,Yes,3-5 Years,Q2,Good,1
EMP10576,30,Male,Research & Development,Research Scientist,Master's,Married,3,5.6,5.2,73700.0,4.1,4.6,2.9,5,19.3,No,Yes,5-10 Years,Q3,Average,1
EMP10577,28,Male,IT,IT Manager,Bachelor's,Single,3,7.0,11.8,83300.0,2.0,2.9,2.9,2,8.3,No,No,5-10 Years,Q3,Average,0
EMP10578,36,Female,Research & Development,Laboratory Technician,Bachelor's,Single,2,3.4,11.8,62000.0,4.8,3.2,2.4,4,13.4,No,No,3-5 Years,Q2,Average,0
EMP10579,41,Male,Research & Development,Laboratory Technician,Bachelor's,Single,3,6.8,8.8,80200.0,3.9,2.4,3.4,2,26.0,No,No,5-10 Years,Q3,Good,0
EMP10580,37,Female,IT,Systems Analyst,Bachelor's,Single,1,1.9,3.4,35500.0,3.5,3.3,3.8,2,15.1,No,No,1-3 Years,Q1,Good,0
EMP10581,39,Female,Research & Development,Research Scientist,Master's,Single,3,4.6,7.6,92700.0,3.8,5.0,3.8,3,9.0,Yes,No,3-5 Years,Q4,Good,0
EMP10582,51,Male,Research & Development,Laboratory Technician,High School,Married,1,1.7,7.0,41300.0,3.3,3.4,2.5,2,5.2,Yes,No,1-3 Years,Q1,Average,0
EMP10583,38,Female,Marketing,Marketing Analyst,Master's,Married,2,4.1,7.5,58900.0,4.5,3.2,4.1,1,4.1,No,No,3-5 Years,Q2,Excellent,0
EMP10584,31,Female,Research & Development,Laboratory Technician,Bachelor's,Single,4,4.2,4.0,102100.0,1.6,1.8,1.9,1,17.7,Yes,No,3-5 Years,Q4,Low,0
EMP10585,34,Female,Finance,Finance Manager,Master's,Married,1,1.0,2.8,45100.0,1.3,4.0,2.0,3,2.2,No,Yes,<1 Year,Q1,Low,1
EMP10586,47,Male,IT,IT Manager,Bachelor's,Single,1,0.5,2.1,40400.0,3.3,3.4,1.8,4,8.7,No,No,<1 Year,Q1,Low,0
EMP10587,37,Female,Research & Development,R&D Manager,Bachelor's,Married,4,9.3,13.2,100400.0,2.0,3.1,3.9,3,19.4,No,No,5-10 Years,Q4,Good,0
EMP10588,35,Female,Marketing,Marketing Manager,Bachelor's,Divorced,5,10.5,12.4,117800.0,2.9,3.1,3.4,8,11.3,No,No,10+ Years,Q4,Good,0
EMP10589,23,Female,IT,Systems Analyst,Bachelor's,Divorced,1,0.4,1.0,36100.0,4.1,3.8,3.8,2,28.2,No,No,<1 Year,Q1,Good,0
EMP10590,44,Male,Finance,Accountant,Master's,Single,3,4.8,14.2,78300.0,4.9,3.0,3.9,4,2.3,Yes,No,3-5 Years,Q3,Good,0
EMP10591,37,Male,Research & Development,Laboratory Technician,Bachelor's,Married,2,2.2,2.1,70500.0,3.9,3.7,2.1,2,26.2,Yes,Yes,1-3 Years,Q3,Average,1
EMP10592,53,Male,Research & Development,Laboratory Technician,Bachelor's,Married,5,8.7,11.7,122900.0,2.8,4.0,2.9,4,14.6,Yes,No,5-10 Years,Q4,Average,0
EMP10593,43,Male,Research & Development,Laboratory Technician,Master's,Single,3,1.7,3.8,65200.0,2.9,3.3,2.0,3,3.4,No,No,1-3 Years,Q2,Low,0
EMP10594,51,Male,Sales,Sales Manager,Master's,Married,1,0.3,2.2,44800.0,2.0,3.4,2.6,3,15.3,Yes,No,<1 Year,Q1,Average,0
EMP10595,27,Female,Marketing,Marketing Analyst,Master's,Single,2,0.5,5.3,67300.0,3.4,3.1,2.7,3,6.9,Yes,No,<1 Year,Q2,Average,0
EMP10596,33,Male,IT,Software Engineer,PhD,Married,2,10.4,12.8,83500.0,3.0,1.3,3.9,3,10.6,No,Yes,10+ Years,Q3,Good,1
EMP10597,31,Female,Sales,Sales Representative,PhD,Married,5,9.5,8.8,111200.0,3.1,2.4,3.7,4,27.3,No,No,5-10 Years,Q4,Good,0
EMP10598,48,Male,Marketing,Marketing Manager,Master's,Single,2,3.4,7.1,61700.0,4.0,3.4,2.1,3,12.3,Yes,No,3-5 Years,Q2,Average,0
EMP10599,40,Female,Research & Development,Research Scientist,Bachelor's,Married,3,5.0,9.9,73500.0,4.2,3.2,2.4,6,1.8,No,No,3-5 Years,Q3,Average,0
EMP10600,36,Male,Marketing,Marketing Manager,Master's,Single,2,3.1,8.4,63900.0,4.0,3.0,3.6,1,12.3,No,No,3-5 Years,Q2,Good,0
EMP10601,34,Male,Research & Development,R&D Manager,Master's,Single,3,7.8,11.5,88100.0,3.0,3.8,2.3,2,4.0,Yes,No,5-10 Years,Q4,Average,0
EMP10602,44,Male,Human Resources,HR Specialist,Bachelor's,Divorced,1,0.2,4.7,24400.0,3.1,2.0,3.2,2,7.6,Yes,No,<1 Year,Q1,Good,0
EMP10603,27,Male,Research & Development,Research Scientist,Bachelor's,Single,4,8.7,12.5,122400.0,3.5,3.3,2.9,6,2.1,No,No,5-10 Years,Q4,Average,0
EMP10604,27,Male,Sales,Sales Representative,Master's,Single,5,20.7,21.7,149700.0,3.3,3.8,3.3,5,8.3,Yes,No,10+ Years,Q4,Good,0
EMP10605,30,Female,IT,Systems Analyst,Bachelor's,Married,3,5.9,9.6,80100.0,3.6,2.4,2.8,5,8.6,Yes,No,5-10 Years,Q3,Average,0
EMP10606,29,Male,Marketing,Marketing Specialist,Bachelor's,Single,2,3.9,7.0,60700.0,2.7,2.5,4.3,5,6.0,Yes,No,3-5 Years,Q2,Excellent,0
EMP10607,35,Female,Sales,Sales Manager,Bachelor's,Married,2,2.4,5.8,66900.0,3.2,2.6,3.5,3,3.8,No,No,1-3 Years,Q2,Good,0
EMP10608,23,Male,Research & Development,Research Scientist,Bachelor's,Divorced,4,7.1,9.6,96100.0,3.3,3.6,3.8,0,12.4,No,No,5-10 Years,Q4,Good,0
EMP10609,31,Female,Sales,Sales Representative,High School,Married,1,3.9,7.8,53100.0,1.5,2.7,3.1,1,1.1,Yes,No,3-5 Years,Q1,Good,0
EMP10610,44,Male,Sales,Sales Manager,Master's,Divorced,1,3.2,2.8,40800.0,2.6,3.1,2.5,3,6.4,No,Yes,3-5 Years,Q1,Average,1
EMP10611,53,Female,Research & Development,Laboratory Technician,Bachelor's,Single,3,5.1,9.1,83800.0,2.2,4.0,4.1,2,5.3,No,No,5-10 Years,Q3,Excellent,0
EMP10612,26,Male,Sales,Sales Executive,Bachelor's,Single,5,14.2,17.3,125800.0,4.2,4.1,3.5,1,4.6,Yes,No,10+ Years,Q4,Good,0
EMP10613,41,Male,Sales,Sales Manager,Bachelor's,Divorced,5,16.4,18.2,151600.0,2.7,3.4,2.5,3,5.5,Yes,No,10+ Years,Q4,Average,0
EMP10614,41,Female,IT,IT Manager,Master's,Single,5,11.6,13.0,122900.0,3.0,3.5,2.3,1,7.1,No,Yes,10+ Years,Q4,Average,1
EMP10615,28,Male,IT,IT Support,Bachelor's,Married,2,3.6,8.0,58600.0,2.3,3.4,3.4,3,11.5,No,No,3-5 Years,Q2,Good,0
EMP10616,34,Male,Finance,Accountant,High School,Single,2,4.2,4.1,62600.0,3.4,3.6,3.5,2,8.4,No,No,3-5 Years,Q2,Good,0
EMP10617,40,Female,Sales,Sales Representative,High School,Divorced,1,3.6,5.8,52600.0,3.5,1.8,3.8,4,12.0,Yes,Yes,3-5 Years,Q1,Good,1
EMP10618,33,Male,Marketing,Marketing Specialist,Bachelor's,Married,1,1.3,1.3,37200.0,2.3,5.0,3.6,1,7.3,Yes,No,1-3 Years,Q1,Good,0
EMP10619,34,Male,Sales,Sales Executive,Master's,Married,1,1.4,2.2,31100.0,3.5,1.9,2.9,6,13.0,No,No,1-3 Years,Q1,Average,0
EMP10620,41,Male,Finance,Financial Analyst,Bachelor's,Married,1,2.4,3.7,41000.0,3.9,3.8,2.8,2,11.6,No,No,1-3 Years,Q1,Average,0
EMP10621,25,Female,Human Resources,HR Specialist,Master's,Single,2,6.6,8.5,74700.0,2.5,1.9,4.3,3,9.9,Yes,Yes,5-10 Years,Q3,Excellent,1
EMP10622,38,Male,Marketing,Marketing Manager,Bachelor's,Married,4,5.5,9.7,99400.0,1.9,3.3,3.8,3,20.8,No,No,5-10 Years,Q4,Good,0
EMP10623,28,Female,Research & Development,R&D Manager,Bachelor's,Married,2,3.4,7.3,63500.0,3.3,4.4,2.8,3,10.8,No,No,3-5 Years,Q2,Average,0
EMP10624,47,Male,Research & Development,Laboratory Technician,Master's,Married,4,6.8,5.8,101900.0,2.0,1.6,3.6,3,1.4,No,No,5-10 Years,Q4,Good,0
EMP10625,42,Female,Finance,Financial Analyst,Bachelor's,Married,2,4.1,5.7,59400.0,3.6,2.9,3.1,1,2.4,Yes,No,3-5 Years,Q2,Good,0
EMP10626,43,Female,IT,IT Manager,Master's,Married,1,1.8,6.2,40900.0,4.0,3.5,4.2,1,21.0,No,No,1-3 Years,Q1,Excellent,0
EMP10627,31,Female,Marketing,Marketing Analyst,Bachelor's,Married,4,10.2,11.7,106900.0,3.8,3.9,2.2,3,20.0,No,No,10+ Years,Q4,Average,0
EMP10628,42,Male,Marketing,Marketing Specialist,Bachelor's,Divorced,1,1.7,2.8,44100.0,2.4,2.7,2.2,5,4.2,No,Yes,1-3 Years,Q1,Average,1
EMP10629,24,Male,IT,Software Engineer,Master's,Single,3,5.5,9.6,75900.0,2.8,3.6,3.3,7,3.8,No,No,5-10 Years,Q3,Good,0
EMP10630,30,Female,Marketing,Marketing Specialist,Bachelor's,Married,2,1.4,7.0,65600.0,3.5,3.8,3.0,4,9.0,Yes,No,1-3 Years,Q2,Average,0
EMP10631,32,Male,Sales,Sales Manager,Bachelor's,Divorced,4,7.1,7.1,93200.0,2.4,3.3,3.1,1,23.3,No,No,5-10 Years,Q4,Good,0
EMP10632,37,Male,Sales,Sales Executive,High School,Married,2,0.6,0.0,46500.0,3.4,2.9,2.5,4,5.6,No,No,<1 Year,Q1,Average,0
EMP10633,31,Male,Sales,Sales Representative,Master's,Single,5,7.7,15.0,122800.0,3.2,3.8,2.5,3,5.4,Yes,No,5-10 Years,Q4,Average,0
EMP10634,30,Male,Research & Development,Laboratory Technician,Master's,Divorced,5,8.7,7.9,69100.0,2.7,2.8,3.3,4,13.7,Yes,No,5-10 Years,Q4,Good,0
EMP10635,48,Female,Research & Development,Research Scientist,PhD,Single,1,2.8,8.6,50200.0,4.1,2.7,2.3,3,10.5,No,No,1-3 Years,Q1,Average,0
EMP10636,43,Female,IT,Software Engineer,High School,Single,2,4.4,7.7,71500.0,2.9,3.6,3.7,4,1.7,Yes,Yes,3-5 Years,Q3,Good,1
EMP10637,46,Female,Research & Development,Laboratory Technician,Master's,Single,1,2.1,1.9,43400.0,3.2,3.1,3.4,2,3.0,Yes,No,1-3 Years,Q1,Good,0
EMP10638,52,Male,Marketing,Marketing Analyst,Bachelor's,Married,4,5.0,5.9,102900.0,3.6,3.4,1.7,5,10.4,No,No,3-5 Years,Q4,Low,0
EMP10639,20,Male,Sales,Sales Executive,Bachelor's,Single,3,6.2,10.3,75600.0,4.4,2.3,2.8,5,18.3,No,No,5-10 Years,Q3,Average,0
EMP10640,33,Female,Human Resources,HR Specialist,Bachelor's,Married,3,9.4,7.5,86600.0,3.4,4.5,4.0,4,8.4,No,No,5-10 Years,Q3,Good,0
EMP10641,50,Female,Research & Development,R&D Manager,Master's,Married,5,10.8,14.8,123800.0,4.3,1.8,4.2,2,16.4,No,No,10+ Years,Q4,Excellent,0
EMP10642,47,Female,Research & Development,R&D Manager,Bachelor's,Married,2,2.4,6.3,46000.0,2.6,3.5,4.3,3,1.0,No,No,1-3 Years,Q1,Excellent,0
EMP10643,43,Male,Marketing,Marketing Analyst,Master's,Married,2,4.1,8.9,69300.0,4.1,1.8,3.5,5,1.0,No,No,3-5 Years,Q3,Good,0
EMP10644,28,Female,Research & Development,R&D Manager,Bachelor's,Single,1,3.9,6.5,40100.0,2.9,1.7,2.0,3,21.8,Yes,No,3-5 Years,Q1,Low,0
EMP10645,32,Male,Finance,Finance Manager,Bachelor's,Married,4,3.8,3.2,97400.0,2.8,2.9,2.6,1,7.8,No,No,3-5 Years,Q4,Average,0
EMP10646,34,Female,Research & Development,R&D Manager,Master's,Married,2,5.7,5.2,62700.0,3.8,4.7,2.3,3,31.6,No,No,5-10 Years,Q2,Average,0
EMP10647,45,Female,Finance,Financial Analyst,Master's,Married,5,12.0,15.0,137900.0,3.9,3.0,3.6,7,9.0,No,No,10+ Years,Q4,Good,0
EMP10648,28,Male,Research & Development,Laboratory Technician,Master's,Married,3,3.2,7.7,66900.0,2.8,3.0,3.3,1,14.4,No,No,3-5 Years,Q2,Good,0
EMP10649,37,Male,IT,Software Engineer,High School,Married,2,1.2,3.4,54800.0,2.1,2.0,3.3,2,3.7,No,No,1-3 Years,Q1,Good,0
EMP10650,21,Male,IT,Systems Analyst,Master's,Married,2,5.4,9.5,69000.0,4.6,2.0,2.8,3,11.4,No,No,5-10 Years,Q2,Average,0
EMP10651,35,Female,Research & Development,R&D Manager,Master's,Married,4,4.1,10.9,88600.0,4.4,4.0,3.1,3,7.7,No,No,3-5 Years,Q4,Good,0
EMP10652,33,Male,Marketing,Marketing Analyst,High School,Single,5,12.9,13.0,131000.0,3.2,4.0,4.0,2,2.5,No,No,10+ Years,Q4,Good,0
EMP10653,25,Male,Marketing,Marketing Analyst,High School,Single,1,0.8,1.2,53700.0,3.4,4.1,2.8,5,17.1,No,Yes,<1 Year,Q1,Average,1
EMP10654,54,Female,Human Resources,HR Manager,High School,Single,2,7.6,11.3,76200.0,2.7,2.1,2.5,0,7.7,No,Yes,5-10 Years,Q3,Average,1
EMP10655,36,Female,IT,Software Engineer,Master's,Single,2,5.8,8.0,73800.0,3.7,3.3,2.8,6,18.5,No,No,5-10 Years,Q3,Average,0
EMP10656,58,Female,Finance,Finance Manager,Master's,Single,3,2.9,7.3,79900.0,3.0,1.6,3.7,3,11.6,No,No,1-3 Years,Q3,Good,0
EMP10657,46,Female,Research & Development,Research Scientist,Master's,Single,5,10.2,11.2,127100.0,4.7,3.4,2.7,2,11.2,No,No,10+ Years,Q4,Average,0
EMP10658,33,Male,Sales,Sales Executive,Bachelor's,Married,1,1.6,4.4,53500.0,4.7,3.0,3.0,6,1.0,No,No,1-3 Years,Q1,Average,0
EMP10659,39,Female,Research & Development,Laboratory Technician,High School,Single,4,4.6,7.4,84300.0,3.9,1.1,3.6,5,6.6,No,Yes,3-5 Years,Q3,Good,1
EMP10660,27,Male,Research & Development,Laboratory Technician,Bachelor's,Married,4,11.6,10.5,102100.0,3.7,3.4,2.9,2,3.1,No,No,10+ Years,Q4,Average,0
EMP10661,33,Male,IT,IT Support,High School,Married,2,2.4,4.8,46100.0,5.0,1.9,3.6,2,3.7,Yes,No,1-3 Years,Q1,Good,0
EMP10662,39,Male,Marketing,Marketing Analyst,Master's,Married,5,13.4,15.4,116500.0,2.1,2.8,3.9,2,7.5,Yes,No,10+ Years,Q4,Good,0
EMP10663,38,Male,Human Resources,Recruiter,Master's,Married,5,11.1,14.4,120700.0,3.4,1.4,3.2,3,2.7,Yes,Yes,10+ Years,Q4,Good,1
EMP10664,42,Male,Sales,Sales Representative,Master's,Single,1,1.9,3.9,43900.0,4.8,2.9,4.0,3,5.8,Yes,No,1-3 Years,Q1,Good,0
EMP10665,40,Male,Finance,Finance Manager,Master's,Single,1,2.3,7.8,46800.0,3.4,3.1,3.9,1,7.6,No,No,1-3 Years,Q1,Good,0
EMP10666,49,Female,Sales,Sales Representative,Master's,Single,1,0.6,5.1,40100.0,4.1,2.6,3.3,1,4.9,Yes,No,<1 Year,Q1,Good,0
EMP10667,41,Male,Sales,Sales Manager,Master's,Married,3,6.9,5.1,91000.0,3.6,2.7,3.2,3,3.0,No,No,5-10 Years,Q4,Good,0
EMP10668,44,Male,Human Resources,HR Specialist,Master's,Married,2,5.8,8.0,75000.0,2.4,2.7,4.1,3,18.5,No,No,5-10 Years,Q3,Excellent,0
EMP10669,28,Male,Sales,Sales Executive,Master's,Single,2,2.1,4.2,59300.0,2.9,3.3,2.6,2,6.1,Yes,No,1-3 Years,Q2,Average,0
EMP10670,27,Female,Sales,Sales Manager,PhD,Divorced,3,5.0,6.2,76200.0,4.5,3.6,2.5,1,4.1,No,Yes,3-5 Years,Q3,Average,1
EMP10671,38,Female,IT,Software Engineer,Master's,Single,5,5.2,6.6,117200.0,4.0,1.6,3.9,1,7.2,No,No,5-10 Years,Q4,Good,0
EMP10672,34,Male,Sales,Sales Representative,Master's,Married,2,3.1,4.4,60600.0,4.9,2.9,2.5,6,21.9,Yes,No,3-5 Years,Q2,Average,0
EMP10673,33,Male,Marketing,Marketing Manager,Master's,Married,4,9.7,13.9,91300.0,3.6,3.6,3.6,3,6.5,No,No,5-10 Years,Q4,Good,0
EMP10674,43,Female,IT,Software Engineer,Master's,Married,2,3.4,4.7,62600.0,2.8,2.9,4.1,5,6.2,No,No,3-5 Years,Q2,Excellent,0
EMP10675,31,Female,IT,Software Engineer,Master's,Divorced,5,9.9,14.8,115500.0,4.2,2.3,4.4,1,4.6,No,No,5-10 Years,Q4,Excellent,0
EMP10676,29,Female,Research & Development,R&D Manager,Bachelor's,Divorced,2,4.5,5.1,71600.0,1.5,3.6,2.6,1,6.7,Yes,Yes,3-5 Years,Q3,Average,1
EMP10677,25,Male,IT,IT Manager,PhD,Single,2,5.4,9.1,59600.0,3.6,1.9,3.6,1,15.0,No,No,5-10 Years,Q2,Good,0
EMP10678,46,Female,IT,Software Engineer,Bachelor's,Married,2,5.0,7.1,66300.0,4.1,2.6,2.5,8,1.2,No,No,3-5 Years,Q2,Average,0
EMP10679,32,Male,IT,Software Engineer,Bachelor's,Married,2,2.9,2.8,57600.0,3.4,3.1,3.6,8,5.2,No,No,1-3 Years,Q2,Good,0
EMP10680,28,Female,Human Resources,HR Manager,Bachelor's,Married,2,3.8,7.8,56100.0,3.5,2.5,3.6,0,13.6,No,Yes,3-5 Years,Q2,Good,1
EMP10681,39,Male,Research & Development,R&D Manager,Master's,Single,4,8.8,14.8,112700.0,2.7,2.9,2.6,5,7.6,Yes,No,5-10 Years,Q4,Average,0
EMP10682,31,Female,IT,Systems Analyst,Master's,Divorced,2,5.0,7.1,59800.0,5.0,4.3,3.1,5,14.6,No,No,3-5 Years,Q2,Good,0
EMP10683,42,Female,Research & Development,R&D Manager,Master's,Single,2,2.4,3.4,46200.0,3.7,2.8,3.2,0,2.4,No,No,1-3 Years,Q1,Good,0
EMP10684,39,Male,Sales,Sales Executive,Bachelor's,Divorced,2,2.3,7.2,61800.0,3.5,3.3,3.3,5,5.5,Yes,No,1-3 Years,Q2,Good,0
EMP10685,35,Female,Research & Development,Laboratory Technician,PhD,Single,5,10.0,10.2,125600.0,3.2,2.7,3.8,4,4.6,No,No,5-10 Years,Q4,Good,0
EMP10686,32,Male,Research & Development,Research Scientist,PhD,Single,1,1.9,2.0,46300.0,3.7,2.6,1.5,4,11.5,No,No,1-3 Years,Q1,Low,0
EMP10687,36,Male,Research & Development,Research Scientist,Master's,Single,2,2.9,6.0,70500.0,2.7,2.6,3.1,2,6.5,Yes,No,1-3 Years,Q3,Good,0
EMP10688,45,Male,Research & Development,R&D Manager,High School,Single,5,12.5,17.6,125900.0,1.8,2.7,2.8,2,12.1,No,No,10+ Years,Q4,Average,0
EMP10689,38,Male,Research & Development,Laboratory Technician,Master's,Single,3,3.6,6.0,75600.0,5.0,2.8,4.5,1,6.4,No,No,3-5 Years,Q3,Excellent,0
EMP10690,43,Female,IT,Software Engineer,Bachelor's,Single,4,6.5,7.9,95800.0,2.4,5.0,2.4,3,9.3,No,No,5-10 Years,Q4,Average,0
